かちわたり,かち渡り
えっきょう,越境
はっちゃく,発着
ちゃくはつ,着発
しゅっぱつ,出発
しゅつどう,出動
がいしゅつ,外出
しゅったつ,出立（しゅったつ）
かしまだち,鹿島（かしま）立ち
だいいっぽ,第一歩
しゅっぱん,出帆
しゅっこう,出航
しゅっこう,出港
しゅつぎょ,出漁（しゅつぎょ）
ばつびょう,抜錨
しゅっかん,出棺
しゅうはつ,終発
ごおるいん,ゴールイン
らいちゃく,来着
さんちゃく,参着
あんちゃく,安着
せんちゃく,先着
そうちゃく,早着
どうちゃく,同着
えんちゃく,延着
ふじちゃく,不時着
しんちゃく,新着
きんちゃく,近着
ひっちゃく,必着
とうちゃく,到着
ちゃくりく,着陸
じょうりく,上陸
ちゃくすい,着水
ちゃくがん,着岸
にゅうせん,入船
ちゃくせん,着船
ちゃっかん,着艦
ちゃくにん,着任
おくにいり,お国入り
ちゃっきん,着金
だんちゃく,弾着
ごそくろう,御足労
いそぎあし,急ぎ足
ひとはしり,一走り
ぎゃくそう,逆走
ひたばしり,ひた走り
ぎゃろっぷ,ギャロップ
かえるとび,かえる跳び
よこっとび,横っ跳び
ちょうやく,跳躍
かっしょう,滑翔
りゅうどう,流動
こうりゅう,交流
たいりゅう,対流
かんりゅう,貫流
かんりゅう,還流
かんりゅう,環流
ふんりゅう,噴流
よこながれ,横流れ
ほうりゅう,放流
うわすべり,上滑り
よこすべり,横滑り
すべりこみ,滑り込み
ほとばしり,ほとばしり
へいしゅつ,迸出（へいしゅつ）
しゅうかい,周回
いっしゅう,一周
ぜんしゅう,全周
はんしゅう,半周
みぎまわり,右回り
にしまわり,西回り
うちまわり,内回り
そとまわり,外回り
おおまわり,大回り
いちじゅん,一巡
ひとまわり,一回り
ひとめぐり,一巡り
じゅんかい,巡回
じゅんこう,巡行
じゅんこう,巡幸
じゅんれき,巡歴
じゅんよう,巡洋
じゅんこう,巡航
じゅんかん,循環
ちのめぐり,血の巡り
もちまわり,持ち回り
ひきまわし,引き回し
ちょくつう,直通
とおりぬけ,通り抜け
かぜとおし,風（かぜ）通し
かざとおし,風（かざ）通し
じゅうかん,縦貫
じゅうだん,縦断
じゅうそう,縦走
とらばあす,トラバース
ふてってい,不徹底
しんじゅん,浸潤
りゅうでん,流伝（りゅうでん）
りゅうつう,流通（りゅうつう）
りゅうこう,流行
せんきょう,宣教
しょうけつ,猖獗（しょうけつ）
どうじょう,同乗
つゆはらい,露払い
さきばらい,先払い
きょうどう,嚮導（きょうどう）
ずいじゅう,随従
ばいじゅう,陪従
ついじゅう,追従（ついじゅう）
てんじょう,添乗
えすこおと,エスコート
ゆきちがい,行（ゆ）き違い
いきちがい,行（い）き違い
すれちがい,擦れ違い
さきまわり,先回り
ごぼうぬき,ごぼう抜き
きゅうつい,急追
ついきゅう,追及
おいおとし,追い落とし
えすけえぷ,エスケープ
とうひこう,逃避行
みやこおち,都落ち
しゅっぽん,出奔
にげかくれ,逃げ隠れ
きょしゅう,去就
ちょくしん,直進
ちょくおう,直往
きゅうしん,急進
しんしゅつ,進出
しんにゅう,進入
しんちょく,進捗（しんちょく）
とどこおり,滞り
じゅうたい,渋滞
ぎょうたい,凝滞
たちすくみ,立ちすくみ
ゆきづまり,行（ゆ）き詰まり
いきづまり,行（い）き詰まり
ゆきなやみ,行（ゆ）き悩み
いきなやみ,行（い）き悩み
さんすくみ,三すくみ
じゅんこう,順行
ぎゃっこう,逆行
ぎゃくてん,逆転
あともどり,後戻り
さしもどし,差し戻し
さげもどし,下げ戻し
おりかえし,折り返し
ゆうたあん,Ｕターン
ひきかえし,引き返し
まわれみぎ,回れ右
あとずさり,後ずさり
あとじさり,後じさり
たいきゃく,退却
ほくじょう,北上
とうじょう,東上
さんじょう,参上
さんにゅう,参入
ゆきかえり,行（ゆ）き帰り
いきかえり,行（い）き帰り
ゆきもどり,行（ゆ）き戻り
いきもどり,行（い）き戻り
こうりゅう,交流
ひとどおり,人通り
ゆき・いき,行き
しゅっきん,出勤
しゅっしゃ,出社
しゅっしょ,出所（しゅっしょ）［通勤］
しゅっこう,出講
しゅっとう,出頭
とうちょう,登庁
たいちょう,退庁
らいちゃく,来着
とうちゃく,到着
しょうらい,将来［～目録］
らいじょう,来場
らいしょう,来省
らいきょく,来局
らいちょう,来庁
らいちょう,来朝
らいきょう,来京
らいちょう,来聴
ぎょうこう,行幸（ぎょうこう）
ぎょうけい,行啓
じゅんこう,巡幸
がいしゅつ,外出
しゅっこう,出向
あさがえり,朝帰り
はやがえり,早帰り
ただもどり,ただ戻り
じょうらく,上洛
にゅうらく,入洛（にゅうらく）
たいきょう,退京
みやこおち,都落ち
さとがえり,里帰り
やどさがり,宿下がり
しょうかん,召還
ひきかえし,引き返し
ひきもどし,引き戻し
しゅつぼつ,出没
ふんしゅつ,噴出
ほんしゅつ,奔出
ゆうしゅつ,湧出
しんしゅつ,滲出
がいしゅつ,外出
そとあるき,外歩き
だっきゃく,脱却
だっしゅつ,脱出
ろうやぶり,牢破り
しんしゅつ,進出
てんしゅつ,転出
しゅつるい,出塁
しゅっこく,出国
たいきょう,退京
しゅっこう,出港
しゅつごく,出獄
しゅつろう,出牢
しゅっしょ,出所（しゅっしょ）［刑務所］
しゅっせき,出席
しゅっこう,出校
しゅってい,出廷
しゅつじん,出陣
しゅつどう,出動
たいしゅつ,退出
たいじょう,退場
たいりょう,退寮
たいしゅつ,帯出
ていしゅつ,提出
はらいだし,払い出し
てきしゅつ,摘出
しぼりだし,絞り出し
ほりおこし,掘り起こし
すくいだし,救い出し
かつぎだし,担ぎ出し
はこびだし,運び出し
はんしゅつ,搬出
おくりだし,送り出し
しゅっしゃ,出車
しゅってん,出店（しゅってん）
しゅっぺい,出兵
しゅっさつ,出札
しゅっかん,出棺
はいしゅつ,排出
はいしゅう,排臭
ほうしゅつ,放出
しゃしゅつ,射出
ひっこぬき,引っこ抜き
ごぼうぬき,ごぼう抜き
いんぷっと,インプット
どうにゅう,導入
しんにゅう,進入
てんにゅう,転入
うつしいれ,移し入れ
いりびたり,入り浸り
しんにゅう,侵入
しんにゅう,浸入
せんにゅう,潜入
とつにゅう,突入
らんにゅう,乱入
ちんにゅう,闖入（ちんにゅう）
かいにゅう,介入
せんにゅう,先入
わんにゅう,湾入
にゅうこう,入構
にゅうしつ,入室
にゅうてい,入廷
にゅうこく,入国
おくにいり,お国入り
にゅうこう,入港
にゅうせん,入線
にゅうきょ,入渠（にゅうきょ）
にゅういん,入院
にゅうしょ,入所
にゅうかん,入館
にゅうえん,入園
にゅうてん,入店
にゅうきょ,入居
にゅうそん,入村
にゅうごく,入獄
にゅうろう,入牢
にゅうざん,入山
